mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0100,current-0100,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,1,2,(冒頭),2,user,,,,DROP,`.. _`real_request_test`:`という内部参照ラベルのみで地の文を持たない。判断ルール1によりDROP。
current-0101,current-0101,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,10,29,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストクラスの書き方,20,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,テストクラスの命名規則（<Actionクラス名>RequestTest）、パッケージ規則（テスト対象Actionクラスと同じ）、nablarch.test.core.http.MessagingRequestTestSupportを継承する旨とコード例（RM21AA001ActionRequestTest extends MessagingRequestTestSupport）。batch-16のcurrent-0032（Nablarchバッチアプリケーション版、BatchRequestTestSupport継承）と同型だが継承クラス・命名規則が処理方式固有のため重複しない。「テストクラスを作成する」手順としてリクエスト単体テスト（MOMによるメッセージング）の使用方法へMOVE。
current-0102,current-0102,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,33,37,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストメソッド分割,5,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,1テストクラスにつき1テストメソッド・1テストシートを原則とし、ケースが複雑であったりデータ量が多い場合はメソッドやシートを分割してもよいという方針。batch-16のcurrent-0033（バッチ版、同種の分割方針だが背景説明はバッチ固有）と同型の構成だが、本セクションは背景説明を伴わない短い方針文のみでMOM処理方式のページに固有の記述のため重複しない。「テストメソッドを作成する」手順としてMOVE。
current-0103,current-0103,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,41,47,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストデータの書き方 > (L2直下),7,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,テストデータを記載したExcelファイルはクラス単体テストと同様にテストソースコードと同じディレクトリに同じ名前で格納する（拡張子のみ異なる）という格納規則と、詳細記法は「:ref:`how_to_write_excel`」（テストデータの書き方ページ）を参照させる導線。batch-16のcurrent-0034（バッチ版の同型L2直下、格納規則＋参照導線）と全く同じ構造のため、同じ判断基準でリクエスト単体テスト（MOMによるメッセージング）の使用方法（テストデータを作成する）へMOVEし、テストデータの書き方ページへの参照は維持する。
current-0104,current-0104,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,50,53,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストデータの書き方 > テストクラスで共通のデータベース初期値,4,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,REFERENCE,本文は「ウェブアプリケーションの場合と同様である。「:ref:`request_test_setup_db`」を参照。」の1文のみで、参照先はbatch-01のcurrent-0080（setUpDbシートによるDB初期値投入の記法、テストデータの書き方ページへMOVE済み）であり内容が実質的に存在する。batch-16のcurrent-0035（バッチ版、同一の参照文パターン）に倣いREFERENCEとし、参照文が置かれている文脈のページ（リクエスト単体テスト（MOMによるメッセージング）の使用方法）に割り当て、テストデータの書き方ページへの導線として残す。
current-0105,current-0105,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,56,96,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストデータの書き方 > テストショット一覧,41,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,LIST_MAPのデータタイプで1テストメソッド分のテストショット表を記載する（IDは`testShots`固定）という導入文と、no／description／expectedStatusCode／setUpTable／expectedTable／expectedLog／diConfig／requestPath／userIdの9カラムの役割・必須区分を示す表、デフォルトグループID（`default`）の使い方と併用可能である旨、「常駐プロセス」の用語を説明する脚注[1][2]。batch-16のcurrent-0036（バッチ版testShots、setUpFile／expectedFile／コマンドライン引数節等バッチ固有カラムを含む点で列構成が異なる）と同種のtestShots記法定義のため、判断ルール3によりテストデータの書き方の使用方法へMOVE。
current-0106-a,current-0106,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,99,166,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストデータの書き方 > 各種準備データ,68,user,第3部 テストの実装方法,テストデータの書き方,使用方法,SPLIT,split-plan.md（current-0106検索）で承認済みの分割の1つ目。「各種準備データ」の導入文（テスト実施に際して必要となる各種準備データの記述方法を説明する旨、バッチではデータベース・リクエストメッセージを準備する旨）、データベースの準備（オンラインと同様にグループIDで対応付ける旨、テストショット一覧のsetUpTable欄が空欄の場合はDB準備を行わない旨）、リクエストメッセージの準備（要求電文の記述例：`MESSAGE=setUpMessages`固定の先頭行、ディレクティブ・フレームワーク制御ヘッダのkey-value形式の共通情報表）までを含む。batch-15のcurrent-0066-a（HTTPメッセージング版、同一パターンの要求電文の記法）と同型。テストデータの記法説明のためテストデータの書き方の使用方法（要求電文の記法）へSPLIT。split-plan.mdの指示通り99-166行を採用。167-177行のフレームワーク制御ヘッダ設定は別行(current-0106-b)、178-208行のメッセージボディの記法は別行(current-0106-c)。
current-0106-b,current-0106,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,167,177,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストデータの書き方 > 各種準備データ,11,user,第2部 導入と設定,リクエスト単体テストの設定（MOMによるメッセージング）,使用方法,SPLIT,"split-plan.md（current-0106検索）で承認済みの分割の2つ目。「フレームワーク制御ヘッダの項目をPJで変更している場合、propertiesファイルに`reader.fwHeaderfields`というキーでフレームワーク制御ヘッダ名をカンマ区切りで指定する必要がある」という`.. important::`の設定手順（コード例`reader.fwHeaderfields=requestId,addHeader`を含む）。プロジェクト共通のコンポーネント設定変更でありアプリ開発者ではなくアーキテクトの作業のため、batch-15のcurrent-0066-b（HTTPメッセージング版、同一のfwHeaderfields設定）に倣いaudience=developerとし、split-plan.mdの指示通り167-177行をリクエスト単体テストの設定（MOMによるメッセージング）ページへSPLIT。暫定。dest_pageは design.md §3 が暫定構成と明記する第2部のページ分割（未確定事項#1）に属するため vocabulary.md の暫定語彙を使用した。 [3観点レビュー対応] audienceをdeveloperからuserへ修正（同上、current-0066-bと同型の誤り）。"
current-0106-c,current-0106,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,178,208,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストデータの書き方 > 各種準備データ,31,user,第3部 テストの実装方法,テストデータの書き方,使用方法,SPLIT,split-plan.md（current-0106検索）で承認済みの分割の3つ目。「3. メッセージボディ」の記法（フレームワーク制御ヘッダ以降のメッセージを記載する旨、外部インタフェース設計書から行列を入れ替えてコピーすると効率よく作成できる旨、1行目=フィールド名称・2行目=データタイプ・3行目=フィールド長・4行目以降=データという行構成の対応表）、フィールド名称に重複した名称は許容されないという`.. important::`、本表がテストショット一覧のnoと対応関係にある旨。batch-15のcurrent-0066-c（HTTPメッセージング版、同一パターンのメッセージボディの記法）と同型。テストデータの記法説明のためテストデータの書き方の使用方法（メッセージボディの記法）へSPLIT。split-plan.mdの指示通り178-208行を採用。
current-0107,current-0107,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/real.rst,211,253,リクエスト単体テストの実施方法(同期応答メッセージ受信処理) > テストデータの書き方 > 各種期待値,43,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,検索結果・データベースを期待値と比較する場合はグループIDでテストケース一覧と紐付けるという導入文、レスポンスメッセージ（`リクエストメッセージ`と同じ書式だが名前が`MESSAGE=expectedMessages`となる旨、テストデータのディレクティブのfile-typeの値によりFixed/指定なしは項目単位アサート・その他は電文全体を文字列としてアサートする旨の対応表、`messaging.assertAsMapFileType`設定によるfile-type値の変更方法、XML/JSONでは電文長が自動計算されるため必ずfile-typeを設定すべきというtip）、期待するデータベースの状態（`データベースの準備`と同様にグループIDでリンクさせる旨）。current-0106-a/cで移した要求電文・メッセージボディの記法と対になる期待値側の記法のため、テストデータの書き方の使用方法へMOVE。
