mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0214,current-0214,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,5,27,目的別API使用方法 > (L1直下),23,user,,,,DROP,「目的別API使用方法」ファイル全体の扉部分（L1直下）。1文の趣旨説明と、ファイル内全16項目（本バッチ範囲外の項目を含む）への:ref:リンク列挙のみで、実体的な解説内容を持たない。design.md#6により「〜したい」形式の見出し自体を廃止し個々の項目は各項目単位でMERGEするため、このTOCを移す先の単一ページが存在しない。rule3（アンカーラベルのみのDROP）に準ずる判断として、各tip項目は個別に別行でMERGE済みであることを前提にDROPする。特別ルールの「必ずMERGE」の原則から外れる判断のため要確認。
current-0215,current-0215,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,31,47,目的別API使用方法 > Excelファイルから、入力パラメータや戻り値に対する期待値などを取得したい > (L2直下),17,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,"Excel上でList-Map形式（List<Map<String,String>>）のデータを取得するためのLIST_MAPデータタイプの記法（2行目をKey、3行目以降をValueと解釈する規則）と、TestSupport#getListMap/DbAccessTestSupport#getListMapという取得APIの存在を説明。記法仕様が主眼のためテストデータの書き方ページの使用方法へMERGE。"
current-0216,current-0216,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,50,75,目的別API使用方法 > Excelファイルから、入力パラメータや戻り値に対する期待値などを取得したい > テストソースコード実装例,26,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,EmployeeComponentTest（DbAccessTestSupportを継承）がgetListMapで引数・期待値を取得し、テスト対象メソッドを起動して結果を検証するテストソースコード実装例。DBアクセスを伴うコンポーネント単体テストの典型的な書き方であるためコンポーネント単体テストページの使用方法へMERGE。
current-0217,current-0217,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,78,105,目的別API使用方法 > Excelファイルから、入力パラメータや戻り値に対する期待値などを取得したい > Excelファイル記述例,28,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,"current-0215のLIST_MAP記法の具体例。Excelのテーブル形式での記述と、それが解釈された結果のJavaのList<Map<String,String>>オブジェクトを対比して示す。記法がどう解釈されるかを示す純粋な記述例のためテストデータの書き方ページの使用方法へMERGE。"
current-0218,current-0218,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,109,114,目的別API使用方法 > 同じテストメソッドをテストデータを変えて実行したい > (L2直下),6,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,同一テストメソッドに対し、前述のList-Map取得メソッドを使ってExcelデータを追加するだけでバリエーションを増やせるというテスト技法の説明（L2直下）。特定のデータ記法ではなくコンポーネント単体テストの書き方の技法説明のためコンポーネント単体テストページの使用方法へMERGE。
current-0219,current-0219,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,117,144,目的別API使用方法 > 同じテストメソッドをテストデータを変えて実行したい > テストソースコード実装例,28,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,setUpDb〜getListMapのループでパラメータ一覧を取得し、for文で複数ケースを1メソッドでテストするテストソースコード実装例。current-0218の技法の具体的コード例のため同じくコンポーネント単体テストページの使用方法へMERGE。
current-0220,current-0220,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,147,201,目的別API使用方法 > 同じテストメソッドをテストデータを変えて実行したい > Excelファイル記述例,55,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,ループ対象のLIST_MAPデータ、DB準備データ(SETUP_TABLE)、複数件の期待値(LIST_MAP)のExcel記述例に加え、「更新系テストではループ内でsetUpDbを呼ぶ必要がある（呼ばないと結果がデータ順序に依存する）」という技法固有の重要な注意点(important)を含む。単なる記法説明ではなく技法の挙動説明を伴うため、テストデータの書き方ページではなくcurrent-0218/0219と同じコンポーネント単体テストページの使用方法へMERGE。
current-0221,current-0221,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,205,228,目的別API使用方法 > 一つのシートに複数テストケースのデータを記載したい > (L2直下),24,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,1シートに複数テストケースを混在させるためのグループID記法（データタイプ[グループID]=テーブル名）の説明（L2直下）。対応データタイプはEXPECTED_TABLE/SETUP_TABLEの2つ。純粋な記法仕様のためテストデータの書き方ページの使用方法へMERGE。
current-0222,current-0222,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,231,242,目的別API使用方法 > 一つのシートに複数テストケースのデータを記載したい > テストソースコード実装例,12,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,setUpDb/assertTableEqualsにグループID引数を渡すテストソースコード実装例。current-0221のグループID記法をテストコードから使う手順のためコンポーネント単体テストページの使用方法へMERGE。
current-0223,current-0223,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,245,292,目的別API使用方法 > 一つのシートに複数テストケースのデータを記載したい > Excelファイル記述例,48,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,SETUP_TABLE[case_001]/EXPECTED_TABLE[case_001]、[case_002]によるグループID記法の具体的なExcel記述例。current-0221の記法をそのまま例示するのみで技法上の注意は含まないためテストデータの書き方ページの使用方法へMERGE。
