mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0167,input-0167,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,2,10,NTF テストデータ読み込み機構 > (L1直下),9,developer,,,,DROP,本書（ntf-testdata-loading.md）自身の位置づけを述べる前置き。「利用者向けの『テストデータの書き方』（ntf-testdata-doc.md）が表側だとすれば、本書はその裏側──本体がどう動くか──です」「対象範囲：NTF本体（nablarch.test.core.reader）の読み込み経路。変換ツール・YAML経路は対象外」と明記しており、本書全体がNablarch開発者向けの内部実装解説であることを宣言する導入文。design.md§8の対象外規定に該当しDROP。
input-0168,input-0168,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,12,66,NTF テストデータ読み込み機構 > 1. 読み込みの4段階,55,developer,,,,DROP,design.md§8が名指しで対象外とする「読み込みの4段階」そのもの。①読む（PoiXlsReader）②掃除する（TestDataParsingTemplate）③変換する（各Interpreter）④組み立てる（データタイプ別パーサ）の4段階を示すmermaidフローチャート・クラス図（TestDataParser/BasicTestDataParser/TestDataReader等）・役割対応表。内部クラス構成の説明でありDROP。
input-0169,input-0169,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,68,116,NTF テストデータ読み込み機構 > 2. データタイプと組み立て方の対応,49,developer,,,,DROP,TestDataParsingTemplateを頂点とするパーサ継承ツリー（SingleDataParsingTemplate/GroupDataParsingTemplate/FixedLengthFileParser/VariableLengthFileParser/MessageParser系/TableDataParser/ListMapParser）のクラス図と、データタイプ別の担当パーサクラス名・組み立て方（状態機械／ヘッダ行＋データ行）の対応表。内部クラス構成と実装分類の説明でありDROP。
input-0170,input-0170,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,118,121,NTF テストデータ読み込み機構 > 3. 値の変換と整形 > (L2直下),4,developer,,,,DROP,「変換には全データタイプ共通のもの（③）と組み立て時にデータタイプごとに行われるもの（④）の2種類がある」という導入文（L2直下）。1章で定義した内部処理段階③④の呼称を前提にした枠組みの説明にとどまり、それ自体に利用者向けの記法情報を含まない。子節のうち③（input-0171）・④（input-0172）は内容を個別に読んだ結果利用者向け記法としてMERGE済みだが、本導入文自体は内部処理段階の枠組み説明でありDROP。
input-0171,input-0171,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,123,136,NTF テストデータ読み込み機構 > 3. 値の変換と整形 > ③ 共通変換：特殊記法を実値へ（全データタイプ共通）,14,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,"null・${systemTime}ほか日時記法・${文字種,文字数}（例${全角英字,10}）・${半角数字,4}-${半角数字,4}のような連結記法・ダブルクォート囲み・改行コード記法・ファイル参照記法という特殊記法と変換結果の対応表。「どう書けばどう解釈されるか」という利用者向けの入出力仕様そのものであるためaudience=user。design.md§8ただし書き（利用者向け仕様は解説書へ移す）に従いテストデータの書き方の使用方法へMERGE。"
input-0172,input-0172,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,138,147,NTF テストデータ読み込み機構 > 3. 値の変換と整形 > ④ 個別整形：組み立て時にデータタイプごとに（値の整形・補完）,10,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,ファイル・メッセージは行末の空セルを取り除く、メッセージはレコード種別が空欄の行に既定のレコード種別を補う、テーブルはマーカーカラムを除外する、テーブルはDB登録時に値が省略されたカラムへデフォルト値を補完する、という4件の整形・補完仕様表。値を省略した場合にどう解釈されるかという利用者向けの入出力仕様のためaudience=user。design.md§8ただし書きによりテストデータの書き方の使用方法へMERGE。
input-0173,input-0173,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,149,158,NTF テストデータ読み込み機構 > 3. 値の変換と整形 > ③は不可逆、④は非破壊,10,developer,,,,DROP,変換後の値だけがキャッシュ（8章）に保持され変換前の生値には戻せない（③は不可逆）、④の整形は③変換後データのコピーに対して行われ入力側は書き換えられないため同じシートを取得し直せば整形前（③変換後）の状態から組み立てをやり直せる（④は非破壊）という、キャッシュ機構を前提にした内部の可逆性説明。テストデータの書き方に直接影響しない内部実装の挙動でありDROP。
input-0174,input-0174,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,160,179,NTF テストデータ読み込み機構 > 4. 状態機械による組み立て（ファイル・メッセージ） > (L2直下),20,developer,,,,DROP,design.md§8が名指しで対象外とする「状態機械」の遷移そのもの。ディレクティブ行→フィールド名称行→データ型行→フィールド長行→データ行という状態遷移をmermaidフローチャートで示し、「データ行かどうかは先頭セルが空かで決まる。先頭セルに値があれば次のレコードレイアウトのフィールド名称行とみなされる」「可変長はフィールド長行を持たない」という遷移条件、および電文でのフレームワーク制御ヘッダ分離を説明。状態機械の遷移条件そのものの説明でありDROP。
input-0175,input-0175,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,181,207,NTF テストデータ読み込み機構 > 4. 状態機械による組み立て（ファイル・メッセージ） > 組み立て先のデータモデル（ファイル・メッセージ）,27,developer,,,,DROP,"DataFile/DataFileFragment/Map<String,String>/MessagePool等の内部クラス名とその保持関係（ファイルデータが複数のレコードレイアウトを持つ、メッセージがファイルデータをボディとして内包する等）を示すmermaid図・対応表。状態機械が積み上げた結果の内部データモデルとクラス名の説明でありDROP。"
input-0176,input-0176,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-loading.md,209,213,NTF テストデータ読み込み機構 > 5. ヘッダ行＋データ行による組み立て（テーブル・LIST_MAP） > (L2直下),5,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,「マーカーカラム（ヘッダ行で[...]と半角角括弧で囲んだ列）は、組み立て時に読み込み対象から除外される。Excel上の見た目のためだけに存在する列を、構造化オブジェクトに含めないための仕組み」という記法説明（L2直下）。半角角括弧で囲むと除外されるという利用者向けの入出力仕様のためaudience=user。判断ルール3によりテストデータの書き方の使用方法へMOVE。
