mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0233,current-0233,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,491,496,目的別API使用方法 > 任意のディレクトリのExcelファイルを読み込みたい > (L2直下),6,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,テストソースコードと同じディレクトリ以外にあるExcelファイルを、TestDataParser実装クラスを直接使用して読み込む方法の説明（L2直下）。TestSupport経由でなくAPIを直接操作する点でcurrent-0230（ThreadContext設定）と同種の技法であり本来処理方式非依存だが、単一の帰属先を選ぶ必要がありコンポーネント単体テストページの使用方法へMERGE。処理方式非依存のためあいまいさが残る（要確認）。
current-0234,current-0234,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,499,507,目的別API使用方法 > 任意のディレクトリのExcelファイルを読み込みたい > テストソースコード実装例,9,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,current-0233のTestDataParser直接使用の具体的なJavaコード実装例（SystemRepositoryからtestDataParserを取得しgetListMapを呼び出す）。current-0233と同じ判断でコンポーネント単体テストページの使用方法へMERGE。
current-0235,current-0235,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,511,514,目的別API使用方法 > テスト実行前後に共通処理を行いたい。 > (L2直下),4,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,JUnit4の@Before/@After/@BeforeClass/@AfterClassアノテーションでテスト前後の共通処理を実行できるという説明（L2直下）。特定の処理方式に依存しない一般的なJUnit知識だが、周辺のtips項目がDbAccessTestSupport中心であることを踏まえコンポーネント単体テストページの使用方法へMERGE。処理方式非依存のためあいまいさが残る（要確認）。
current-0236,current-0236,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,517,553,目的別API使用方法 > テスト実行前後に共通処理を行いたい。 > 注意事項,37,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,@BeforeClass/@AfterClassをサブクラスで同名メソッド・同種アノテーションで上書きするとスーパークラスのメソッドが起動されなくなるという注意点と、TestSuper/TestSubによるコード例。current-0235と同じJUnitアノテーション技法の注意事項のため同じくコンポーネント単体テストページの使用方法へMERGE。
current-0237,current-0237,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,557,570,目的別API使用方法 > デフォルト以外のトランザクションを使用したい,14,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,"データベースアクセスクラスの単体テストではテストクラス側でトランザクション制御が必要であり、DbAccessTestSupportを継承することでテスティングフレームワークが自動的にトランザクション制御を行うという説明。02_DbAccessTest.rstの「主なクラス,リソース」表から:ref:`using_transactions`として参照されるDbAccessTestSupport固有の機能のためコンポーネント単体テストページの使用方法へMERGE。"
current-0238,current-0238,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,574,580,目的別API使用方法 > 本フレームワークのクラスを継承せずに使用したい > (L2直下),7,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,別クラスの継承等の理由で本フレームワークのスーパークラスを継承できない場合、スーパークラスをインスタンス化し処理を委譲することで代替できるという説明（L2直下）。委譲先の具体例がDbAccessTestSupport（コンポーネント単体テスト用サポートクラス）であるためコンポーネント単体テストページの使用方法へMERGE。
current-0239,current-0239,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,583,618,目的別API使用方法 > 本フレームワークのクラスを継承せずに使用したい > テストソースコード実装例,36,user,第3部 テストの実装方法,コンポーネント単体テスト,使用方法,MERGE,AnotherSuperClassを継承したSampleTestがDbAccessTestSupportをフィールドに保持し、@Before/@AfterでbeginTransactions/endTransactionsを明示的に呼び出し、テストメソッド内でsetUpDb/assertSqlResultSetEqualsを使うテストソースコード実装例。current-0238の委譲手法の具体例でありDbAccessTestSupport中心のためコンポーネント単体テストページの使用方法へMERGE。
current-0240,current-0240,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,622,635,目的別API使用方法 > クラスのプロパティを検証したい,14,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,使用方法,MERGE,HttpRequestTestSupport#assertObjectPropertyEquals/assertObjectArrayPropertyEquals/assertObjectListPropertyEqualsによりクラスのプロパティ値をExcelデータと比較検証できるという説明。テストデータの記法はLIST_MAP（2行目がプロパティ名、3行目以降が値）でcurrent-0215と同形式。HttpRequestTestSupportを使うウェブアプリケーションのリクエスト単体テスト固有のAPIのためリクエスト単体テスト（ウェブアプリケーション）ページの使用方法へMERGE。
current-0241,current-0241,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,638,662,目的別API使用方法 > クラスのプロパティを検証したい > テストソースコード実装例,25,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,使用方法,MERGE,HttpRequestTestSupportを継承したUserUpdateActionRequestTestがexecuteのBasicAdvice#afterExecute内でassertObjectPropertyEqualsを呼び出すテストソースコード実装例。current-0240の具体例のため同じくリクエスト単体テスト（ウェブアプリケーション）ページの使用方法へMERGE。
current-0242,current-0242,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/03_Tips.rst,665,676,目的別API使用方法 > クラスのプロパティを検証したい > Excelファイル記述例,12,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,LIST_MAP=expectedUsersでkanjiName/kanaName/mailAddressの3列を記述するExcel記述例。技法説明を伴わない純粋なLIST_MAP記法の具体例のため、batch-04のcurrent-0217/current-0232と同じ判断でテストデータの書き方ページの使用方法へMERGE。
