mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0321,current-0321,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,8,18,リクエスト単体テスト（同期応答メッセージ送信処理） > 概要 > (L2直下),11,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,機能概要,MOVE,暫定。「リクエスト単体テスト（同期応答メッセージ送信処理）では、要求電文1件をキューに送信し、結果を同期的に受信する際の動作を擬似的に再現し、テストを行う。」という導入文と、リクエスト単体テストそのものの概要は:ref:`message_sendSyncMessage_test`（メッセージング処理の概要ページ、本バッチでは未処理）を参照という旨のtip（L2直下）。判断ルール1により後続の全体像（current-0322）と同じdest_sectionへ。同期応答メッセージ送信処理はMOMによるメッセージングの処理方式（用語集の正表記「同期応答メッセージ送信」）のためリクエスト単体テスト（MOMによるメッセージング）ページの機能概要へMOVE。
current-0322,current-0322,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,21,36,リクエスト単体テスト（同期応答メッセージ送信処理） > 概要 > 全体像,16,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,機能概要,MOVE,暫定。send_sync.pngの全体像図（バッチ処理の中で同期応答メッセージ送信処理を行う場合の構成図）と、テストケースの親クラスはStandaloneTestSupportTemplateまたはAbstractHttpRequestTestTemplateのいずれかを継承する必要がある旨のtip。design.md第3部の機能概要「全体像（図）」に相当するためリクエスト単体テスト（MOMによるメッセージング）ページの機能概要へMOVE。batch-17のcurrent-0308（RESTful版の同型全体像）と同型の判断。
current-0323,current-0323,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,39,67,"リクエスト単体テスト（同期応答メッセージ送信処理） > 主なクラス, リソース",29,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,機能概要,MOVE,暫定。リクエスト単体テストクラス／Excelファイル（テストデータ）／StandaloneTestSupportTemplate／AbstractHttpRequestTestTemplate／MessageSender／RequestTestingMessagingProvider／TestDataConvertorの7行の名称・役割・作成単位表。design.md「主なクラスとリソース」表そのものでありリクエスト単体テスト（MOMによるメッセージング）ページの機能概要へMOVE。batch-17のcurrent-0309（RESTful版の同型表）と同型の判断。
current-0324,current-0324,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,74,81,リクエスト単体テスト（同期応答メッセージ送信処理） > 構造 > StandaloneTestSupportTemplate,8,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,暫定。StandaloneTestSupportTemplateがAction実行後にMockMessagingContextを用いて要求電文のアサートを行う機能であり、同期応答メッセージ送信処理のリクエスト単体テストでは処理の形態に合わせて本クラスもしくはAbstractHttpRequestTestTemplateを実装したテストケースを使用する必要がある旨の説明。主なクラスとリソース表(current-0323)より詳細な、テストケースの親クラス選定という「テストクラスを作成する」手順の説明のため、batch-17のcurrent-0313（RestTestSupport系スーパクラス説明、使用方法へMOVE）と同型の判断でリクエスト単体テスト（MOMによるメッセージング）ページの使用方法へMOVE。
current-0325,current-0325,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,84,90,リクエスト単体テスト（同期応答メッセージ送信処理） > 構造 > AbstractHttpRequestTestTemplate,7,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,暫定。AbstractHttpRequestTestTemplateがAction実行後にMockMessagingContextを用いて要求電文のアサートを行う機能であり、処理の形態に合わせて本クラスもしくはStandaloneTestSupportTemplateを実装したテストケースを使用する必要がある旨の説明。current-0324と対をなすスーパクラス選定の説明のためリクエスト単体テスト（MOMによるメッセージング）ページの使用方法へMOVE。
current-0326,current-0326,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,93,110,リクエスト単体テスト（同期応答メッセージ送信処理） > 構造 > RequestTestingMessagingProvider,18,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,暫定。RequestTestingMessagingProviderが要求電文のアサートおよび応答電文の生成・返却する機能を提供するクラスであり、Excelに記載された要求電文の期待値と応答電文の読み込みも実行する旨の説明、本クラスが提供する準備処理（応答電文の生成）と結果確認（要求電文のアサート）の対応表、および要求電文のアサートは送信毎ではなくAction実行後に一括で行う旨のtip。主なクラスとリソース表より詳細なクラス説明のためリクエスト単体テスト（MOMによるメッセージング）ページの使用方法へMOVE。
current-0327,current-0327,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,113,124,リクエスト単体テスト（同期応答メッセージ送信処理） > 構造 > MessageSender,12,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,暫定。MessageSenderが同期応答メッセージ送信処理で使用するコンポーネントであり、Actionなどの呼び出し元から渡されたパラメータから要求電文を生成する・要求電文を元にMockMessagingContextを実行する・MockMessagingContextから返却された応答電文をパースする・パース結果のオブジェクトを呼び出し元に返却する、という4つの機能を提供する旨の箇条書き。主なクラスとリソース表より詳細なクラス説明のためリクエスト単体テスト（MOMによるメッセージング）ページの使用方法へMOVE。
current-0328,current-0328,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,127,140,リクエスト単体テスト（同期応答メッセージ送信処理） > 構造 > TestDataConvertor,14,user,第2部 導入と設定,リクエスト単体テストの設定（MOMによるメッセージング）,拡張例,MOVE,"暫定。TestDataConvertorがExcelから読み込んだテストデータを編集するためのインタフェースであり、必要に応じてXMLやJSONなどのデータ種別ごとにアーキテクトが実装する旨、実装クラスが持つべき機能（Excelから読み込んだデータを任意の値に編集する／編集したデータを読み込むためのレイアウト定義データを動的に生成する）、本インタフェース実装によりExcelに日本語で記述されたデータをURLエンコーディングする等の処理を追加可能である旨、実装クラスは""TestDataConverter_<データ種別>""というキー名でテスト用のコンポーネント設定ファイルに登録する必要がある旨の説明。「アーキテクトが実装する」拡張点であり、design.md記載区分の「拡張方法（クラス差し替え、独自Extension等）」に該当するため、batch-13のcurrent-0204/0205（AbstractHttpRequestTestTemplate/TestCaseInfoの拡張説明、拡張例へMOVE）と同型の判断でリクエスト単体テストの設定（MOMによるメッセージング）ページの拡張例へMOVE。"
current-0329,current-0329,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,143,146,リクエスト単体テスト（同期応答メッセージ送信処理） > テストデータ > (L2直下),4,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,MOVE,暫定。「同期応答メッセージ送信処理固有のテストデータについて説明する。」という導入文（L2直下）。判断ルール1により後続の同期応答メッセージ送信処理節（current-0330）と同じdest_sectionへ。リクエスト単体テスト（MOMによるメッセージング）ページの使用方法へMOVE。
current-0330,current-0330,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/RequestUnitTest_send_sync.rst,149,156,リクエスト単体テスト（同期応答メッセージ送信処理） > テストデータ > 同期応答メッセージ送信処理,8,user,第3部 テストの実装方法,リクエスト単体テスト（MOMによるメッセージング）,使用方法,REFERENCE,暫定。基本的な記述方法は:ref:`send_sync_request_write_test_data`（実体は05_UnitTestGuide/02_RequestUnitTest/send_sync.rst L72以降、本バッチでは未処理。mapping/_batch/batch-*.csvにこのファイルの行が存在しないことをgrepで確認済み）を参照という文と、パディングおよびバイナリデータの扱いは:ref:`about_fixed_length_file`と同様である旨のtip。実体的な記法ではなく参照文のみのため、batch-17のcurrent-0049（http_real.rstの同型参照文、REFERENCEとして使用方法に残した前例）に倣いMOVEではなくREFERENCEとし、リクエスト単体テスト（MOMによるメッセージング）ページの使用方法に割り当てる。記法の実体は参照先が処理される際にテストデータの書き方ページへ判断ルール3に従い送られる想定。
