mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0036,input-0036,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,2,4,NTF テストデータ解説書 — 記述例（ファイルデータ） > (L1直下),3,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,文書全体の導入文。「ファイルデータ（固定長／可変長）のテストデータをExcelとYAMLで書くための記述例集です。該当するシナリオの節を引いて、Excel表とYAMLを写して使います」という1文。design.mdの「テストデータの記載例」ページ（用途別実例をExcelとYAMLの対比で示す）の導入部として、batch-11のinput-0058（同型の記述例集ドキュメントのL1直下導入文）と同じ扱いでMERGE。
input-0037,input-0037,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,6,50,NTF テストデータ解説書 — 記述例（ファイルデータ） > 全体像,45,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,「全体像」節。Excel/YAMLの中核要素対応を示すmermaid図（SETUP_FIXED⇔path/type/group_id、レコード種別+フィールド名称行⇔record_type、データ型行/フィールド長行⇔fields、データ行⇔rows）、6.1〜6.6の節一覧表（節番号・シナリオ・引くきっかけ、うち6.4〜6.6は本バッチ範囲外）、形式間で共通する記法規則（フィールド定義の書式・パディングなし・rows順序一致・Excelデータ行先頭セル空）の4点を説明。ファイルデータの記載例集全体に共通する前提であり、design.mdの「テストデータの記載例」ページ（用途別実例をExcelとYAMLの対比で示す）の一部として、後続の各節（6.1〜6.3）と同じdest_sectionへMERGE（batch-11で当該ページの内容を全て使用方法に集約した先例を踏襲。この特殊2ページには機能概要相当のアウトラインがdesign.mdに定義されていないため）。
input-0038,input-0038,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,52,54,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.1 固定長ファイル > (L2直下),3,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,「注文データのバッチ処理テスト。固定長の入力ファイルを読み込んで処理し、結果を固定長の出力ファイルに書き出すことを確認するケース」という6.1の導入文。判断ルール1により、後続の子セクション（Excel／YAML）と同じdest_sectionへMERGE。
input-0039,input-0039,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,56,72,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.1 固定長ファイル > Excel,17,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,SETUP_FIXED=work/input.txt（ID／COUNTER／MESSAGE）とEXPECTED_FIXED=work/output.txtのExcel記述例（データ型行・フィールド長行・データ行を含む）。6.1ケースの具体例として使用方法へMERGE。
input-0040,input-0040,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,74,104,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.1 固定長ファイル > YAML,31,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,同ケースのYAML記述例（setup_files:／expected_files:のrecords／fields／rows構造）。Excel例（input-0039）と対をなすYAML対比としてMERGE。
input-0041,input-0041,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,106,108,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.2 エンコーディング指定付き固定長ファイル > (L2直下),3,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,「MS932エンコーディングで顧客データファイルを読み込むケース。ディレクティブでエンコーディングを明示指定します」という6.2の導入文。判断ルール1により子セクション（Excel／YAML）と同じdest_sectionへMERGE。
input-0042,input-0042,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,110,121,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.2 エンコーディング指定付き固定長ファイル > Excel,12,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,SETUP_FIXED=input/data.dat（text-encoding=MS932ディレクティブ行、DATAレコードのUSER_ID／USER_NAME／AMOUNT）のExcel記述例と、「ディレクティブ行はレコード定義より前に記述します（キー|値の2セル構成）」という補足。6.2ケースの具体例として使用方法へMERGE。
input-0043,input-0043,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,123,144,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.2 エンコーディング指定付き固定長ファイル > YAML,22,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,同ケースのYAML記述例（directives: text-encoding: MS932）と、「ディレクティブはdirectives:オブジェクトのkey: value形式で記述します」という補足。Excel例（input-0042）と対をなすYAML対比としてMERGE。
input-0044,input-0044,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,146,148,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.3 groupId 付き固定長ファイル > (L2直下),3,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,「テストケースごとに異なる入力ファイルを使い分けるケース。groupIdなしがデフォルトの1件処理、case2が追加データありの複数件処理に対応します」という6.3の導入文。判断ルール1により子セクションと同じdest_sectionへMERGE。
input-0045,input-0045,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc-examples-file.md,150,166,NTF テストデータ解説書 — 記述例（ファイルデータ） > 6.3 groupId 付き固定長ファイル > Excel,17,user,第3部 テストの実装方法,テストデータの記載例,使用方法,MERGE,SETUP_FIXED=work/input.txtとSETUP_FIXED[case2]=work/input.txtの2ブロックによるExcel記述例、および「groupIdはSETUP_FIXED[case2]=パスのように指定します」という補足。6.3ケースの具体例として使用方法へMERGE。
