mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0198,current-0198,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,1,2,(冒頭),2,user,,,,DROP,`.. _request-util-test-online:`という内部参照ラベルのみで地の文を持たない。判断ルール3によりDROP。
current-0199,current-0199,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,10,15,リクエスト単体テスト（ウェブアプリケーション） > 概要 > (L2直下),6,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,機能概要,MOVE,「内蔵サーバを使用してテストを行う」「テスト補助クラスと内蔵サーバの使用方法を記載する」という本ページの導入文（L2直下）。判断ルール1により後続の全体像・主なクラス・前提事項（current-0200〜0202）と同じdest_sectionへMOVE。
current-0200,current-0200,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,18,23,リクエスト単体テスト（ウェブアプリケーション） > 概要 > 全体像,6,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,機能概要,MOVE,request_unit_test_structure.pngの構成図のみ。design.md第3部の機能概要「全体像（図）」に直接該当するためMOVE。【#32・2026-08-21】この図は削除した。本行の内容は図のみのため、移送先に対応する記述は無い。disposition は割当の履歴として MOVE のまま残す。理由は design.md「利用側ページに内部構造の構成図を置かない」。
current-0201,current-0201,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,26,62,"リクエスト単体テスト（ウェブアプリケーション） > 概要 > 主なクラス, リソース",37,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,機能概要,MERGE,"テストクラス／テストデータ（Excelファイル）／テスト対象クラス(Action)／DbAccessTestSupport／HttpServer／HttpRequestTestSupport／AbstractHttpReqestTestSupport,BasicHttpReqestTestSupport／TestCaseInfoの8行の役割・作成単位表と、これらが同一JVM上で動作する旨の補足文。batch-10のinput-0030（DbAccessTestSupport・HttpServer・HttpRequestTestSupport・BasicHttpRequestTestTemplate・TestCaseInfoの5クラスのみの簡易表）と重複するが、テストクラス／テストデータ（Excelファイル）／テスト対象クラス(Action)の3行は新規情報であり、判断ルール5に従いセクション全体を機能概要へMERGE（分割しない）。【#32・2026-08-21】「主なクラスとリソース」の表に採否基準（利用者が名前を書くものに絞る）を当て、DbAccessTestSupport・HttpRequestTestSupport・AbstractHttpRequestTestTemplateの行を落とした。落としたクラスの役割は同ページの本文に残る。disposition は割当の履歴として変更しない。基準は design.md「利用側ページに内部構造の構成図を置かない」。なお 9031fa6 も同じ基準でこの表から行を落としている（内訳は design.md 同節）。"
current-0202,current-0202,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,65,77,リクエスト単体テスト（ウェブアプリケーション） > 概要 > 前提事項,13,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,機能概要,MOVE,HTMLダンプによるリクエスト単体テストは1リクエスト1画面遷移のシンクライアント型ウェブアプリケーションが対象で、Ajax/リッチクライアントではHTMLダンプによるレイアウト確認が使えないという適用できないケースの説明。design.md第3部機能概要の「前提事項」に該当しMOVE。
current-0203,current-0203,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,84,90,リクエスト単体テスト（ウェブアプリケーション） > 構造 > BasicHttpRequestTestTemplate,7,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,使用方法,MOVE,BasicHttpRequestTestTemplateが各テストクラスのスーパクラスであり、これを使用することでテストソース・テストデータを定型化し記述量を削減できる旨。batch-10のinput-0030の1行要約（「テストソース記述量を削減するテンプレートクラス」）と概念は重なるが、本節はスーパクラスとしての位置づけを述べる導入文でありbatch-01のcurrent-0077（テストクラスの書き方＝本クラスを継承する規則）の前提説明にあたるため「テストクラスを作成する」手順としてMOVE。
current-0204,current-0204,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,93,96,リクエスト単体テスト（ウェブアプリケーション） > 構造 > AbstractHttpRequestTestTemplate,4,user,第2部 導入と設定,リクエスト単体テストの設定（ウェブアプリケーション）,拡張例,MOVE,「アプリケーションプログラマが直接使用することはない」「テストデータの書き方を変えたい場合など、自動テストフレームワークを拡張する際に用いる」という拡張ポイントの説明。design.md「拡張例」の「拡張するには〇〇を継承する」という手順的記載に該当し、batch-09のcurrent-0247〜0251（TestDataConverter拡張の同型ケース）と同じくPart2の拡張例へMOVE。
current-0205,current-0205,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,99,103,リクエスト単体テスト（ウェブアプリケーション） > 構造 > TestCaseInfo,5,user,第2部 導入と設定,リクエスト単体テストの設定（ウェブアプリケーション）,拡張例,MOVE,TestCaseInfoがデータシート定義のテストケース情報を格納するクラスであり、テストデータの書き方を変えたい場合は本クラスおよび前述のAbstractHttpRequestTestTemplateを継承する旨。current-0204と同一の拡張手順（継承によるテストデータ記法拡張）の続きのため同じくPart2の拡張例へMOVE。
current-0206,current-0206,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,106,207,リクエスト単体テスト（ウェブアプリケーション） > 構造 > HttpRequestTestSupport,102,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,使用方法,MOVE,102行のためsplit-plan.mdを確認（grep -n '^| current-0206' split-plan.md）。既承認結果は「no split」で、内容はDbAccessTestSupportへの委譲とリクエスト単体テストで委譲していない4メソッドの説明、createHttpRequest/createExecutionContext/setValidToken/setTokenのヘルパーメソッドの使い方とコード例のみと判定済み。宛先も第3部＞リクエスト単体テスト（ウェブアプリケーション）＞使用方法（テストクラスを作成する）と明記されており、そのまま採用。input-0030のHttpRequestTestSupportの1行要約（「アサート提供」）と概念は重なるが、コード例・委譲メソッドの詳細は新規情報。
current-0207,current-0207,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/02_RequestUnitTest.rst,210,247,リクエスト単体テスト（ウェブアプリケーション） > 構造 > 実行,38,user,第3部 テストの実装方法,リクエスト単体テスト（ウェブアプリケーション）,使用方法,MOVE,executeメソッドの引数（テストケース説明・HttpRequest・ExecutionContext）とHTMLダンプファイル名への説明文の利用、およびexecute内部でシステムリポジトリを一旦バックアップ→対象アプリのコンポーネント設定ファイルで再初期化→終了時に復元することでクラス単体テストと連続実行できるという観察可能な挙動の説明。「テストを実行する」手順にあたりMOVE。input-0030には未収載の新規情報。
