mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0161,current-0161,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,1,2,(冒頭),2,user,,,,DROP,本文は「.. _auto-test-framework:」というRST内部アンカーラベルと空行のみで、実体的な記述がない。新規ページ作成時に:refラベルを付与し直せば足りるため対応不要。
current-0162,current-0162,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,13,20,自動テストフレームワーク > 特徴 > JUnit4ベース,8,user,第1部 テスティングフレームワークとは,テスティングフレームワークとは,全体像,MOVE,自動テストフレームワークがJUnit4をベースとし、各種annotation・assertメソッド・Matcherクラスを使用する旨と、JUnit5上で動かす場合の参照tipを記載。design.md#2の全体像「JUnitベースであること」の説明に該当するためMOVE。tip先の:ref:`run_ntf_on_junit5_with_vintage_engine`は本ファイル内のcurrent-0178以降が対応。
current-0163,current-0163,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,23,27,自動テストフレームワーク > 特徴 > テストデータの外部化,5,user,第1部 テスティングフレームワークとは,テスティングフレームワークとは,テストデータ,MOVE,テストデータをExcelファイルに記述できる旨、準備データや期待するテスト結果をAPI経由で使用できる旨を説明。design.md#2の「テストデータを外部ファイル化する意味」に該当する概念説明のためMOVE。
current-0164,current-0164,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,30,135,自動テストフレームワーク > 特徴 > Nablarchに特化したテスト補助機能を提供,106,user,第1部 テスティングフレームワークとは,テスティングフレームワークとは,全体像,MOVE,実際に描画される文章は冒頭の1文「トランザクション制御やシステム日付設定など、Nablarchアプリケーションに特化したAPIを用意する。」のみで、残り（未実装/未検討/取り下げの各項目）はすべて「.. 」で始まるRSTコメントであり解説書には出力されない旧要求管理メモ。生きた内容が1文しかないため分割の余地がなく、split-plan.mdでも同様に判定済み。第1部 全体像（NTFの位置づけ・提供機能）にMOVE。
current-0165,current-0165,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,139,166,自動テストフレームワーク > 自動テストフレームワークの構成,28,user,第1部 テスティングフレームワークとは,テスティングフレームワークとは,アーキテクチャ,MOVE,自動テストフレームワークの構成図と、テストクラス・テスト対象クラス・Excelファイル・コンポーネント設定ファイル/環境設定ファイル・自動テストフレームワーク本体・Nablarch Application Frameworkの役割と作成者を示す表。design.md#2のアーキテクチャ「自動テストフレームワークの構成」に直接該当するためMOVE。
current-0166,current-0166,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,170,194,自動テストフレームワーク > テストメソッド記述方法,25,user,第1部 テスティングフレームワークとは,テスティングフレームワークとは,全体像,MOVE,JUnit4のannotationを使用してテストメソッドを作成する基本（@Testアノテーション付与のコード例）と、@Before/@Afterの利用および参照tipを記載。特定の処理方式に依存しないJUnitベースの基本的な書き方であり、design.md#2の全体像「JUnitベースであること」の具体的な現れとしてMOVE。処理方式ごとの「テストメソッドを作成する」手順は各処理方式ページで別途扱うため、ここでは総論に留める。tip先の:ref:`using_junit_annotation`は本ファイル範囲外で対応関係は未確認。
current-0167,current-0167,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,198,202,自動テストフレームワーク > Excelによるテストデータ記述 > (L2直下),5,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,「Excelによるテストデータ記述」の導入文（L2直下）で、Javaソースコードよりスプレッドシートのほうが可読性・編集のしやすさで有利という記述理由を説明。判断ルール1により、後続の命名規約以下の子セクション（0168〜0174）と同じテストデータの書き方ページにMOVE。
current-0168,current-0168,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,205,255,自動テストフレームワーク > Excelによるテストデータ記述 > 命名規約,51,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,Excelファイル名・配置パス（テストソースと同名・同ディレクトリ）とExcelシート名（テストメソッド名と同名）の命名規約を規定する記法仕様。判断ルール2により、処理方式非依存のExcel記法としてテストデータの書き方ページにMOVE。
current-0169,current-0169,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,258,325,自動テストフレームワーク > Excelによるテストデータ記述 > シート内の構造,68,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,シート内のデータタイプ（SETUP_TABLE/EXPECTED_TABLE/EXPECTED_COMPLETE_TABLE/LIST_MAP/SETUP_FIXED/EXPECTED_FIXED/SETUP_VARIABLE/EXPECTED_VARIABLE/MESSAGE/EXPECTED_REQUEST_HEADER_MESSAGES等）の一覧表と「データタイプ=値」の共通書式を定義する記法仕様。テストデータの書き方ページの中核的内容としてMOVE。
current-0170,current-0170,current,ja/development_tools/testing_framework/guide/development_guide/06_TestFWGuide/01_Abstract.rst,328,347,自動テストフレームワーク > Excelによるテストデータ記述 > コメント,20,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MOVE,セル内の「//」から始まる文字列をコメントとして扱い、そのセルから右を読み込み対象外にする記法を説明。データ記述の可読性向上のための記法仕様のためMOVE。
