mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0029,current-0029,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/index.rst,1,2,(冒頭),2,user,,,,DROP,本文は「.. _classUnitTestGuide:」というRST内部アンカーラベルと空行のみで、実体的な記述がない。新規ページ作成時に:refラベルを付与し直せば足りるため対応不要（current-0022・current-0161と同型のDROPパターン）。
current-0030,current-0030,current,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/01_ClassUnitTest/index.rst,6,13,クラス単体テストの実施方法,8,user,,,,DROP,「クラス単体テストの実施方法」という章題と、配下2ページ（01_entityUnitTest/index、02_componentUnitTest）へのtoctreeディレクティブのみで、実体的な解説内容を持たない純粋なナビゲーションTOC。判断ルール3によりDROP（current-0023と同型）。配下ページの実内容はエンティティ単体テスト/コンポーネント単体テストページとして別セクションで個別にマッピングされる想定。
input-0114,input-0114,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,2,6,NTF テストデータ リファレンス > (L1直下),5,user,第3部 テストの実装方法,テストデータの書き方,機能概要,MERGE,ntf-testdata-doc.md全体の導入文。テストデータの記述仕様がExcel・YAMLのどちらでも共通して適用される旨と、各節末尾のリンクからExcel表とYAMLコードブロックの対比例を参照できる旨を説明。design.mdの「『書き方』から『記載例』へのリンクを必須とする」（design.md:156）という方針に直接対応する導入文。#6でdest_section=機能概要へ変更（テストデータの書き方ページで唯一のページ全体を対象にした導入文であり、design.md §4「機能概要=このページで何ができるようになるか」に該当するため。checks/task-06.md分類6参照）。 [セクション境界] 本行は導入文であり、後続の本体行（input-0116）はdest_section=テストデータに置かれている（第1部テスティングフレームワークとはページ）。ページ作成時、導入文と本体の接続をページ内で再構成すること（design.md §8「出典の文面をそのまま流用しない」の範囲で対応可能）。
input-0115,input-0115,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,8,21,NTF テストデータ リファレンス > 目次,14,user,,,,DROP,1〜10章への内部リンクのみからなる目次で、実体的な記述がない。判断ルール3によりDROP。各章の内容は本ファイルの子セクション（input-0116以降）として個別にマッピングされる。
input-0116,input-0116,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,23,48,NTF テストデータ リファレンス > 1. 全体像,26,user,第1部 テスティングフレームワークとは,テスティングフレームワークとは,テストデータ,MERGE,テストデータの用途をテストケース/セットアップ/検証の3分類で示す表、テストクラス→読み込み単位→データブロックという格納階層を示すmermaid図、データブロックが種別と識別子の値の組み合わせで区別されるという定義を説明。design.md#2の「テストデータを外部ファイル化する意味。セットアップデータと期待値。データブロックの考え方」に直接該当する。batch-05のcurrent-0175・current-0176（テスト独立性・外部化の理由）やbatch-06のinput-0002（データタイプ起点の関係図）とは異なる観点（データの格納階層構造）の図解のため重複せずMERGE。glossary.md「読み込み単位」の出典（S:input/ntf-testdata-doc.md:32）はこのセクション内にある。
input-0117,input-0117,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,50,81,NTF テストデータ リファレンス > 2. テストデータの基本構造 > (L2直下),32,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,テストデータの基本構造（Excel: 同名の1ブック・1シート／YAML: 同名のディレクトリ・1ファイル）の対応表とディレクトリ構造図、YAML 1.2に準拠する旨（YAML 1.1との違いとしてyes/no/on/offは文字列扱い）、JSON Schemaによる検証とYamlSchemaValidationExceptionの説明。現行解説書はYAML形式策定前でExcel専用の記述しかなく、YAML形式の基本構造という新規情報のためMERGE。判断ルール1により、後続の子セクション（入力側の6章までの各節）と同じテストデータの書き方ページに寄せる。
input-0118,input-0118,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,83,91,NTF テストデータ リファレンス > 2. テストデータの基本構造 > ファイルの読み込みルール,9,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,ファイルなし時・空ファイル時・値の書き方（Excel: 文字列書式限定／YAML: ダブルクォート必須）の挙動をExcel/YAML対比表で示す。YAML固有の挙動を含む新規のファイル読み込みルールのためMERGE。
input-0119,input-0119,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,95,129,NTF テストデータ リファレンス > 3. データブロック識別 > 3.1 識別の構成要素,35,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,データブロックの識別方法（種別と識別子の値の組み合わせ）を説明。Excel側の「データブロック種別=識別子の値」前方一致はbatch-03のcurrent-0169と一部重複するが、YAML側の専用トップレベルキー対応表（11種）は現行解説書に無い新規情報のため、セクション全体をMERGE（分割はしない）。
input-0120,input-0120,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,131,150,NTF テストデータ リファレンス > 3. データブロック識別 > 3.2 データブロック種別の一覧,20,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,14種のデータブロック種別を用途と「同一IDが複数ある場合」の挙動（全件収集/最初の1件のみ有効/groupId指定時全件収集・ID直接指定時は最初の1件）で一覧化した表。種別名と用途の列はbatch-03のcurrent-0169（シート内の構造）と重複するが、同一ID重複時の挙動列とDEFAULT型（フレームワーク内部用、通常使用しない）は現行解説書に無い新規情報のため、セクション全体をMERGE。
input-0121,input-0121,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,152,162,NTF テストデータ リファレンス > 3. データブロック識別 > 3.3 同一ファイル（シート）内に複数のデータブロックを書く場合の注意,11,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,同一読み込み単位内に複数データブロックを書く場合の注意（全件収集タイプの複数テーブルINSERT、YAMLのセクションキーごとの独立取得、LIST_MAP/MESSAGEの重複ID時は先着1件優先）を説明。Excel（旧形式）が行を順に読む方式のため生じる制約への言及はbatch-03のcurrent-0177（複数のデータタイプ使用時はデータタイプごとにまとめてデータを記述する）と同一事象を指すが、本セクションの主眼は「YAMLはセクションキーで構造化されるためこの制約がなく、移行時にまとめ直す必要がない」という現行解説書に無い対比情報のためMERGE。
input-0122,input-0122,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,166,174,NTF テストデータ リファレンス > 4. テストケース定義 > 4.1 testShots,9,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,testShotsがテストケース定義の予約IDであること、フレームワークが自動的に読み込み各エントリを1テストケースとして実行すること、旧称testCasesも動作するが新規作成ではtestShotsを使うこと、1件以上のエントリが必須（0件はエラー）であること、Excel（LIST_MAP=testShots）とYAML（list_maps:のid: testShotsエントリ）双方の記述位置を説明。batch-01のcurrent-0081はウェブアプリケーションのtestShotsカラム仕様に限定されるのに対し、本セクションは処理方式非依存のtestShots自体の性質（予約ID・旧称・エントリ数制約）を扱う新規情報のためMERGE。
input-0123,input-0123,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,176,185,NTF テストデータ リファレンス > 4. テストケース定義 > 4.2 testShots のカラム仕様,10,user,,,,DROP,「カラムは処理方式によって異なる」という1文と、ウェブアプリケーション/バッチ処理/メッセージング/エンティティバリデーション別のtestShotsカラム仕様への:refリンク一覧のみで、実体的な記述を持たない純粋なナビゲーション。リンク先の各処理方式の実体的なカラム仕様はntf-testdata-doc-examples-testshots.md（batch-15）側で個別にマッピング済み（ウェブアプリケーション: input-0100〜0103、バッチ処理: input-0104〜0106、メッセージング: input-0107〜0109、エンティティバリデーション: input-0110〜0113）であり、本節はそれらへの案内のみで独自の新規情報を持たないため判断ルール3（実体のない節）によりDROP。
input-0124,input-0124,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,187,210,NTF テストデータ リファレンス > 4. テストケース定義 > 4.3 データブロックのグループ化（groupId）,24,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,複数テストケースで異なるセットアップ・期待値を使い分けるgroupIdの仕組みを説明。Excel（DataType名の直後に[groupId]）の書式や、groupId省略時のデフォルトグループ収集、バッチ固有でgroupIdに「default」を指定した場合の挙動はbatch-06のinput-0011（グループ ID）と一部重複するが、YAML側のgroup_id:フィールドとそのコード例は現行解説書・batch-06いずれにも無い新規情報のため、セクション全体をMERGE。
input-0125,input-0125,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,214,239,NTF テストデータ リファレンス > 5. テーブルデータ > 5.1 データの形式,26,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,テーブルデータの記述形式（Excel: 1行目カラム名・2行目以降データの表形式、YAML: rows:配列にオブジェクト列挙）を対比するコード例と、YAML必須キー（setup_tables/expected_tables/expected_complete_tablesの各エントリにtableキーが必須、省略時エラー）を説明。行構造の骨子はbatch-06のinput-0012の1〜3行目書式表と一部重なるが、具体的なExcel/YAML記述例とYAML必須キー制約は現行解説書・batch-06いずれにも無い新規情報のためMERGE。
