mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0001,input-0001,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,2,11,NTF 解説書（v6）用語リファレンス > (L1直下),10,developer,,,,DROP,「ntf-testdata-doc.mdの見直しで解説書の正式な用語名・表記・仕様を引くために使う」という、ntf-doc-terms.md自身の作成目的と取得元URLを述べた前置き。解説書の内容ではなくドキュメント整備作業のための内部資料の説明であり、利用者・NTF開発者いずれにも不要のためDROP。
input-0002,input-0002,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,13,35,NTF 解説書（v6）用語リファレンス > 用語ドメインの全体像,23,user,第3部 テストの実装方法,テストデータの書き方,テストデータの構造,MERGE,データタイプを起点にグループID・testShots/requestParams・ファイルデータ・メッセージングが紐づき、特殊記法・コメント・マーカーカラムは全データタイプに横断するというmermaid図と説明文。個々の用語定義ではなくデータタイプとその他概念の関係を図示するもので、glossary.md §11.1の申し送り事項3「データブロックとデータタイプの関係の図示を第1部テストデータの執筆時に検討」に対応する図材料としてMERGE。2026-08-05 #8フィードバック（「テストデータのページあるよね？なんでここに書いてるの？」）を受けて再判定: 本セクションはデータブロックの記法仕様そのものであり、design.md §4「テストデータの書き方」ページ（記法の仕様。どう書けばどう解釈されるか）の主題に該当する。第1部は「テストデータを外部ファイル化する意味」という概念レベルにとどめ、記法仕様の詳細はテストデータの書き方ページに集約する（design.md §2改訂）。dest_part/dest_page/dest_sectionを第3部「テストデータの書き方」の使用方法へ変更（旧: 第1部テスティングフレームワークとは/テストデータ）。同ページの機能概要（input-0114）が後続本体として参照していたのは本行と同種の内容であり、同一ページへ集約することで input-0114 の [セクション境界] を解消する。
input-0003,input-0003,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,37,60,NTF 解説書（v6）用語リファレンス > データタイプ（Data Types）,24,user,,,,DROP,SETUP_TABLE等14種のデータタイプ一覧表。batch-03のcurrent-0169（自動テストフレームワーク > Excelによるテストデータ記述 > シート内の構造、テストデータの書き方/使用方法へMOVE済み）が同じ一覧表をより詳しい説明付きで含んでおり完全に重複するためDROP。glossary.md L612「データタイプ（L36）採用」は用語表記としての採用であり、本文表としてはcurrent-0169に一本化する。
input-0004,input-0004,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,62,79,NTF 解説書（v6）用語リファレンス > シート・行・列・セル,18,user,,,,DROP,ファイル名・シート名・setUpDbシート・1〜3行目の書式・カラム・セルの定義表。ファイル名/シート名の命名規約はbatch-03のcurrent-0168（命名規約）、setUpDbシートはbatch-01のcurrent-0080（テストクラスで共通のデータベース初期値）、1行目〜3行目の書式はbatch-03のcurrent-0169（シート内の構造）がいずれもMOVE済みで重複。セルはglossary.md L248で定義済み（§5.9）。カラムのみ他に定義がないが一般語彙の説明にとどまり実質的な新規情報がないためDROP。
input-0005,input-0005,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,81,83,NTF 解説書（v6）用語リファレンス > セル値の解釈規則（特殊記法・マーカーカラム・コメント） > (L2直下),3,user,,,,DROP,本文は「出典: `06_TestFWGuide/01_Abstract.html`」という出典表記1行のみで実体的な記述がない。判断ルール3（実体のない節）によりDROP。子セクション（特殊記法=input-0006・マーカーカラム=input-0007・コメント=input-0008・日付記述フォーマット=input-0009・設計原則=input-0010）もいずれも既存内容と重なる内容としてDROPのため、判断ルール1に従い導入部も同じくDROPとする。
input-0006,input-0006,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,85,97,NTF 解説書（v6）用語リファレンス > セル値の解釈規則（特殊記法・マーカーカラム・コメント） > 特殊記法,13,user,,,,DROP,"null・""null""・${systemTime}・${setUpTime}・${文字種,文字数}・${binaryFile:パス}・\r・\nの解釈規則を示す表。batch-03のcurrent-0174（セルへの特殊な記述方法、133行でsplit-plan.md確認済み・分割なし、テストデータの書き方/使用方法へMOVE済み）がより詳細な例・注記付きで同じ規則を網羅しており重複するためDROP。glossary.md L614「特殊記法（L84）採用」は用語表記としての採用であり、本文はcurrent-0174に一本化する。"
input-0007,input-0007,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,99,101,NTF 解説書（v6）用語リファレンス > セル値の解釈規則（特殊記法・マーカーカラム・コメント） > マーカーカラム,3,user,,,,DROP,カラム名を半角角括弧で囲むと読み込み対象外になるという説明。batch-03のcurrent-0171（マーカーカラム、テストデータの書き方/使用方法へMOVE済み）がExcel記述例付きで同内容をカバーしており重複するためDROP。glossary.md L615「マーカーカラム（L98）採用」は用語表記としての採用。
input-0008,input-0008,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,103,105,NTF 解説書（v6）用語リファレンス > セル値の解釈規則（特殊記法・マーカーカラム・コメント） > コメント,3,user,,,,DROP,セル値の「//」以降を読み込み対象外とする記法の説明。batch-03のcurrent-0170（コメント、テストデータの書き方/使用方法へMOVE済み）が同内容をカバーしており重複するためDROP。glossary.md L616「コメント（L102）採用」は用語表記としての採用。
input-0009,input-0009,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,107,109,NTF 解説書（v6）用語リファレンス > セル値の解釈規則（特殊記法・マーカーカラム・コメント） > 日付記述フォーマット,3,user,,,,DROP,yyyyMMddHHmmssSSSまたはyyyy-MM-dd HH:mm:ss.SSS形式で記述し、ミリ秒・時刻部分は省略可という説明。batch-03のcurrent-0173（日付の記述方法、41行・記述例と評価結果の対応表付きでテストデータの書き方/使用方法へMOVE済み）が同内容をより詳細にカバーしており重複するためDROP。
input-0010,input-0010,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,111,117,NTF 解説書（v6）用語リファレンス > セル値の解釈規則（特殊記法・マーカーカラム・コメント） > 設計原則（用語として登場する概念）,7,user,,,,DROP,テスト独立性・データ集約・データタイプまとめ記述という3つの設計原則の箇条書き。glossary.md L617で「3語とも造語で現行・FW解説書に0件、現行は文で書く」として不採用と裁定済み。実体はテスト独立性がbatch-05のcurrent-0175（テストメソッドの実行順序に依存しないテストを作成する、第1部テストデータへMOVE済み）、データタイプまとめ記述がbatch-03のcurrent-0177（複数のデータタイプ使用時はデータタイプごとにまとめてデータを記述する、テストデータの書き方/使用方法へMOVE済み）で既にカバーされているため重複としてDROP。
input-0011,input-0011,input,.rn/20260724-ntf-yaml-support/input/ntf-doc-terms.md,119,128,NTF 解説書（v6）用語リファレンス > グループ ID,10,user,第3部 テストの実装方法,テストデータの書き方,テストデータの構造,MERGE,グループIDの定義・書式（データタイプ[グループID]=値）はbatch-04のcurrent-0221（一つのシートに複数テストケースのデータを記載したい、テストデータの書き方/使用方法へMERGE済み）およびglossary.md L213の定義と重複するが、「default: デフォルトグループID（省略時に使用される）」という省略時の挙動は現行解説書（06_TestFWGuide/RequestUnitTest_batch.rst等を含む全体）に記載がなく新規情報のためMERGE。
