mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
input-0182,input-0182,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,2,9,NTF テストデータ変換ツール 設計書 > (L1直下),8,developer,,,,DROP,文書全体の冒頭で「読み込みロジックを本体と共有し解釈をズレさせない」という設計方針そのものを述べた導入文。ツール利用者向けの入出力仕様ではなく、この設計文書自身の構成根拠（内部設計判断）の宣言であり、末尾のntf-testdata-loading.md参照も内部設計資料への案内のため、Nablarch開発者向けとしてDROP。ツールの目的自体はinput-0183でカバーする。
input-0183,input-0183,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,13,15,NTF テストデータ変換ツール 設計書 > 1. 何を作るか（背景と決定） > 解くべき課題,3,user,第2部 導入と設定,テストデータ変換ツール,機能概要,MOVE,「ExcelのNTFテストデータをAIエージェントが扱えるYAMLにも対応させるため、両形式を相互変換するツールを作る」という目的説明。テストデータ変換ツールページの機能概要（全体像）に該当する短い導入文としてMOVE。
input-0184,input-0184,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,17,33,NTF テストデータ変換ツール 設計書 > 1. 何を作るか（背景と決定） > 基準は「形式」ではなく「NTF 仕様上の意味」,17,user,第2部 導入と設定,テストデータ変換ツール,機能概要,MOVE,中間モデルを介したExcel⇔YAML変換の可逆性を説明。特殊記法は値のまま保持、マーカーカラム・空エントリ・空欄レコード種別は保持、コメント・完全な空行・行末空セルは除去という、変換結果として利用者が期待できる入出力対応を規定。色・書式・結合セル等の意味を持たない情報は可逆性の対象外である旨も含み、機能概要の前提事項に該当するためMOVE。
input-0185,input-0185,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,35,53,NTF テストデータ変換ツール 設計書 > 1. 何を作るか（背景と決定） > 保持するか捨てるかの判断基準,19,developer,,,,DROP,本体の読み込み4処理（読む・掃除・特殊記法変換・組み立て）の各段を変換ツールが実行するか否かを判断した内部設計表。design.md#8がntf-testdata-loading.mdの内部処理段階（読み込みの4段階等）を対象外とした方針と同種の内部実装詳細であり、利用者は入出力の対応（input-0184でカバー）を知れば足りるためDROP。
input-0186,input-0186,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,55,61,NTF テストデータ変換ツール 設計書 > 1. 何を作るか（背景と決定） > 制約,7,developer,,,,DROP,既存Excel読み込みの後方互換維持義務、YAML対応・変換ツールの新規開発可否、対象バージョン(v6のみ)、実装完了後の別リポジトリ分割方針という開発時の制約事項。開発プロジェクトの計画情報であり、テスティングフレームワーク利用者には不要のためDROP。
input-0187,input-0187,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,63,69,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > (L2直下),7,developer,,,,DROP,「2. どう作るか」章の導入文（L2直下）。本体と同じ器に行き着けば構造解釈がズレないという内部設計方針と、Excel/YAML経路ごとに判断を示すという章の見取り図を述べる。同章の子セクションの大半（0188、0189、0191〜0193）が内部実装設計としてDROPであり、判断ルール1に従い導入文も同じくDROPとする。
input-0188,input-0188,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,71,92,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > 判断 A：Excel 経路 — アダプタで再利用,22,developer,,,,DROP,Excel経路の再利用方式（BasicTestDataParserの公開APIを避け、空interpretersで配線するアダプタTestCoreReaderAdapter/TestCoreFileAdapterを新設する判断）を説明する内部アーキテクチャ設計。クラス名・パッケージ配置に踏み込む実装詳細のため開発者向けDROP。
input-0189,input-0189,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,94,104,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > 判断 B：YAML 経路 — 本体の構造解釈を再利用（本体器を空インタープリタで取得）,11,developer,,,,DROP,YAML経路の再利用方式（本体のYamlビルダ群を空インタープリタで配線するYamlTestCoreAdapterを新設する判断）を説明する内部アーキテクチャ設計。0188と対称の実装詳細のためDROP。
input-0190,input-0190,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,106,115,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > 特殊記法の扱い：形式に依存するか否かで分ける,10,user,第2部 導入と設定,テストデータ変換ツール,機能概要,MOVE,NTF独自記法(${systemTime}等)は変換ツールが解決せず記法のまま保持される点、およびYAML出力では数値・null・空白を文字列として保つため全値をダブルクォートで囲む(NTF仕様として確定)という、変換結果として利用者が観測できる入出力仕様。機能概要の前提事項に該当するためMOVE。
input-0191,input-0191,input,.rn/20260724-ntf-yaml-support/input/testdata-converter-design.md,117,128,NTF テストデータ変換ツール 設計書 > 2. どう作るか（設計判断） > 共通：器の中身を読む手段,12,developer,,,,DROP,TableData/DataFile/MessagePool/LIST_MAPそれぞれの内部値をどのAPI・アダプタで読み出すかを列挙した内部実装詳細（TestCoreFileAdapterの相乗り方式等）。利用者向け情報ではないためDROP。
